# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.766        6.852
       1.001        0.000        1.766        6.852
       2.005        0.000        1.766        6.852
       3.008        3.000        1.766        6.855
       4.012       15.000        1.766        6.855
       5.015       14.000        1.766        6.855
       6.018       14.000        1.766        6.855
       7.021       14.000        1.766        6.855
       8.024       13.000        1.766        6.855
       9.027       16.900        1.766        6.855
      10.030       17.000        1.766        6.855
      11.032       16.000        1.766        6.855
      12.035       17.000        1.766        6.855
