# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.002        0.000        1.816        6.852
       2.003        1.000        1.816        6.855
       3.004       17.000        1.816        6.855
       4.005       16.000        1.816        6.855
       5.007        2.000        1.816        6.855
       6.009        9.000        1.816        6.855
       7.010        4.000        1.816        6.855
       8.011       11.000        1.816        6.855
       9.013       10.000        1.816        6.855
      10.015        8.000        1.816        6.855
      11.016        3.000        1.816        6.855
