# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.844        6.852
       1.002        0.000        1.844        6.852
       2.006        0.000        1.844        6.852
       3.009        0.000        1.844        6.852
       4.013        0.000        1.844        6.852
       5.014        5.000        1.844        6.855
       6.015       17.000        1.844        6.855
       7.016       14.000        1.844        6.855
       8.017       12.000        1.844        6.855
       9.018       16.000        1.844        6.855
      10.019       18.000        1.844        6.855
      11.020       13.000        1.844        6.855
      12.021       18.000        1.844        6.855
      13.022       11.000        1.844        6.855
      14.023       12.000        1.844        6.855
