# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.875        6.852
       1.002        0.000        1.875        6.852
       2.005        0.000        1.875        6.852
       3.008        0.000        1.875        6.852
       4.010        0.000        1.875        6.852
       5.013        8.000        1.875        6.855
       6.016       16.000        1.875        6.855
       7.017       10.000        1.875        6.855
       8.020       18.000        1.875        6.855
       9.022       18.000        1.875        6.855
      10.024       19.000        1.875        6.855
      11.026       14.000        1.875        6.855
      12.028       20.000        1.875        6.855
      13.030       20.000        1.875        6.855
      14.032       19.000        1.875        6.855
