# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.762        6.852
       1.001        0.000        1.762        6.852
       2.002        0.000        1.762        6.852
       3.003        0.000        1.762        6.852
       4.005        7.000        1.762        6.855
       5.006        9.000        1.762        6.855
       6.007        8.000        1.762        6.855
       7.008        9.000        1.762        6.855
       8.009       10.000        1.762        6.855
       9.010        9.000        1.762        6.855
      10.011       11.000        1.762        6.855
      11.012       10.000        1.762        6.855
      12.013        8.000        1.762        6.855
      13.015        8.000        1.762        6.855
