# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.002        0.000        1.816        6.852
       2.005        0.000        1.816        6.852
       3.007        0.000        1.816        6.852
       4.011        0.000        1.816        6.852
       5.014        1.000        1.816        6.855
       6.015        8.000        1.816        6.855
       7.016       10.000        1.816        6.855
       8.017       10.000        1.816        6.855
       9.018       14.000        1.816        6.855
      10.020       18.000        1.816        6.855
      11.021       11.000        1.816        6.855
      12.022       12.000        1.816        6.855
      13.023       12.000        1.816        6.855
      14.024       10.000        1.816        6.855
