# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.902        6.852
       1.002        0.000        1.902        6.852
       2.004        0.000        1.902        6.852
       3.006        0.000        1.902        6.852
       4.009        0.000        1.902        6.852
       5.013        0.000        1.902        6.852
       6.016        0.000        1.902        6.852
       7.020        1.000        1.902        6.855
       8.024       17.900        1.902        6.855
       9.025        9.000        1.902        6.855
      10.026        9.000        1.902        6.855
      11.027       16.000        1.902        6.855
      12.031       15.900        1.902        6.855
      13.034       15.900        1.902        6.855
      14.038       17.900        1.902        6.855
      15.041       17.900        1.902        6.855
      16.045       15.900        1.902        6.855
