# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.758        6.852
       1.002        0.000        1.758        6.852
       2.005        0.000        1.758        6.852
       3.006        0.000        1.758        6.852
       4.007        1.000        1.758        6.855
       5.009        9.000        1.758        6.855
       6.010        9.000        1.758        6.855
       7.012       10.000        1.758        6.855
       8.013       11.000        1.758        6.855
       9.015       10.000        1.758        6.855
      10.016       10.000        1.758        6.855
      11.017       10.000        1.758        6.855
      12.018       11.000        1.758        6.855
      13.019        9.000        1.758        6.855
