# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.781        6.852
       1.002        0.000        1.781        6.852
       2.005        0.000        1.781        6.852
       3.008        0.000        1.781        6.852
       4.011        0.000        1.781        6.852
       5.014        5.000        1.781        6.855
       6.015        7.000        1.781        6.855
       7.016        6.000        1.781        6.855
       8.017        5.000        1.781        6.855
       9.018        6.000        1.781        6.855
      10.019        6.000        1.781        6.855
      11.020        8.000        1.781        6.855
      12.021        5.000        1.781        6.855
      13.022        6.000        1.781        6.855
      14.023        6.000        1.781        6.855
