# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.879        6.852
       1.002        0.000        1.879        6.852
       2.003        0.000        1.879        6.852
       3.005        0.000        1.879        6.855
       4.007       12.000        1.879        6.855
       5.009        4.000        1.879        6.855
       6.010        6.000        1.879        6.855
       7.011       12.000        1.879        6.855
       8.012       11.000        1.879        6.855
       9.014        5.000        1.879        6.855
      10.016       14.000        1.879        6.855
      11.017        8.000        1.879        6.855
      12.019       16.000        1.879        6.855
