# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.002        0.000        1.887        6.852
       2.005        0.000        1.887        6.852
       3.009        0.000        1.887        6.852
       4.012        4.000        1.887        6.855
       5.015       17.000        1.887        6.855
       6.017       17.000        1.887        6.855
       7.020       14.000        1.887        6.855
       8.022       11.000        1.887        6.855
       9.025       11.000        1.887        6.855
      10.028       10.000        1.887        6.855
      11.030       13.000        1.887        6.855
      12.032       12.000        1.887        6.855
      13.034       12.000        1.887        6.855
