# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.762        6.852
       1.002        0.000        1.762        6.852
       2.005        0.000        1.762        6.852
       3.009        0.000        1.762        6.852
       4.012        0.000        1.762        6.852
       5.016        2.000        1.762        6.855
       6.017        5.000        1.762        6.855
       7.019        8.000        1.762        6.855
       8.020        5.000        1.762        6.855
       9.021        5.000        1.762        6.855
      10.022        9.000        1.762        6.855
      11.024        7.000        1.762        6.855
      12.025        7.000        1.762        6.855
      13.026        7.000        1.762        6.855
      14.027        8.000        1.762        6.855
