# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.773        6.852
       1.002        0.000        1.773        6.852
       2.006        0.000        1.773        6.852
       3.010        0.000        1.773        6.852
       4.014        1.000        1.773        6.855
       5.016        9.000        1.773        6.855
       6.017       14.000        1.773        6.855
       7.018       10.000        1.773        6.855
       8.019       12.000        1.773        6.855
       9.020       10.000        1.773        6.855
      10.021        9.000        1.773        6.855
      11.022       14.000        1.773        6.855
      12.023       10.000        1.773        6.855
      13.024        9.000        1.773        6.855
