# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.002        0.000        1.883        6.852
       2.005        3.000        1.883        6.855
       3.007        9.000        1.883        6.855
       4.010       14.000        1.883        6.855
       5.013       17.000        1.883        6.855
       6.015       19.000        1.883        6.855
       7.018       17.000        1.883        6.855
       8.021       15.000        1.883        6.855
       9.022       15.000        1.883        6.855
      10.024       17.000        1.883        6.855
      11.026       12.000        1.883        6.855
