# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.002        0.000        1.816        6.852
       2.004        0.000        1.816        6.852
       3.005        0.000        1.816        6.852
       4.007        0.000        1.816        6.852
       5.009        3.000        1.816        6.855
       6.011       23.900        1.816        6.855
       7.013       22.000        1.816        6.855
       8.014       21.000        1.816        6.855
       9.015       21.000        1.816        6.855
      10.017       24.000        1.816        6.855
      11.019       24.000        1.816        6.855
      12.021       23.000        1.816        6.855
      13.023       24.000        1.816        6.855
      14.026       23.900        1.816        6.855
