# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.001        0.000        1.883        6.852
       2.004        0.000        1.883        6.852
       3.006        0.000        1.883        6.852
       4.007        0.000        1.883        6.852
       5.008        9.000        1.883        6.855
       6.010       10.000        1.883        6.855
       7.011       10.000        1.883        6.855
       8.012       12.000        1.883        6.855
       9.014       12.000        1.883        6.855
      10.015       11.000        1.883        6.855
      11.016       11.000        1.883        6.855
      12.018       11.000        1.883        6.855
      13.019        9.000        1.883        6.855
      14.020       10.000        1.883        6.855
