# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.848        6.852
       1.002        0.000        1.848        6.852
       2.006        0.000        1.848        6.852
       3.010        0.000        1.848        6.852
       4.014        0.000        1.848        6.852
       5.015       15.000        1.848        6.855
       6.017       14.000        1.848        6.855
       7.019       10.000        1.848        6.855
       8.020        9.000        1.848        6.855
       9.021        9.000        1.848        6.855
      10.023       13.000        1.848        6.855
      11.024        9.000        1.848        6.855
      12.025        9.000        1.848        6.855
      13.026       10.000        1.848        6.855
      14.027        7.000        1.848        6.855
