# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.001        0.000        1.883        6.852
       2.002        0.000        1.883        6.852
       3.003        0.000        1.883        6.852
       4.004        0.000        1.883        6.852
       5.005        8.000        1.883        6.855
       6.006       15.000        1.883        6.855
       7.007       17.000        1.883        6.855
       8.008       13.000        1.883        6.855
       9.009       16.000        1.883        6.855
      10.010       11.000        1.883        6.855
      11.011       15.000        1.883        6.855
      12.012        9.000        1.883        6.855
      13.013        5.000        1.883        6.855
      14.014        5.000        1.883        6.855
