# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.812        6.852
       1.003        0.000        1.812        6.852
       2.004        0.000        1.812        6.852
       3.006        0.000        1.812        6.852
       4.008        4.000        1.812        6.855
       5.009       14.000        1.812        6.855
       6.012       10.000        1.812        6.855
       7.014        9.000        1.812        6.855
       8.016       14.000        1.812        6.855
       9.018       18.000        1.812        6.855
      10.020       13.000        1.812        6.855
      11.022       14.000        1.812        6.855
      12.024       10.000        1.812        6.855
      13.025        5.000        1.812        6.855
