# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.002        0.000        1.883        6.852
       2.005        0.000        1.883        6.852
       3.009        0.000        1.883        6.852
       4.012        0.000        1.883        6.852
       5.013        6.000        1.883        6.855
       6.014        9.000        1.883        6.855
       7.015        9.000        1.883        6.855
       8.016        9.000        1.883        6.855
       9.017       11.000        1.883        6.855
      10.019       11.000        1.883        6.855
      11.020       10.000        1.883        6.855
      12.021        9.000        1.883        6.855
      13.022       11.000        1.883        6.855
      14.023       10.000        1.883        6.855
