# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.762        6.852
       1.002        0.000        1.762        6.852
       2.005        0.000        1.762        6.852
       3.009       11.000        1.762        6.855
       4.012       15.000        1.762        6.855
       5.015       16.000        1.762        6.855
       6.018       10.000        1.762        6.855
       7.020       13.000        1.762        6.855
       8.023       14.000        1.762        6.855
       9.026       17.900        1.762        6.855
      10.029       17.900        1.762        6.855
      11.032       20.900        1.762        6.855
      12.035       16.000        1.762        6.855
