# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.002        0.000        1.887        6.852
       2.005        0.000        1.887        6.852
       3.009        0.000        1.887        6.852
       4.012        0.000        1.887        6.852
       5.016        2.000        1.887        6.855
       6.018       15.000        1.887        6.855
       7.020       14.000        1.887        6.855
       8.022       15.000        1.887        6.855
       9.024        6.000        1.887        6.855
      10.025       14.000        1.887        6.855
      11.027       12.000        1.887        6.855
      12.028       14.000        1.887        6.855
      13.030       14.000        1.887        6.855
      14.032       12.000        1.887        6.855
