# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.848        6.852
       1.002        0.000        1.848        6.852
       2.005        0.000        1.848        6.852
       3.008        0.000        1.848        6.852
       4.011        0.000        1.848        6.852
       5.014        0.000        1.848        6.852
       6.015        0.000        1.848        6.852
       7.017        2.000        1.848        6.855
       8.019       11.000        1.848        6.855
       9.022       15.000        1.848        6.855
      10.025       11.000        1.848        6.855
      11.027       16.000        1.848        6.855
      12.029       15.000        1.848        6.855
      13.031       13.000        1.848        6.855
      14.033       13.000        1.848        6.855
      15.036       18.900        1.848        6.855
      16.038       12.000        1.848        6.855
