# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.844        6.852
       1.002        0.000        1.844        6.852
       2.006        0.000        1.844        6.852
       3.011        0.000        1.844        6.852
       4.015        0.000        1.844        6.852
       5.019        0.000        1.844        6.852
       6.021       13.000        1.844        6.855
       7.024       20.900        1.844        6.855
       8.026       10.000        1.844        6.855
       9.027        9.000        1.844        6.855
      10.028        9.000        1.844        6.855
      11.030       12.000        1.844        6.855
      12.031        9.000        1.844        6.855
      13.032        9.000        1.844        6.855
      14.033       13.000        1.844        6.855
      15.034       13.000        1.844        6.855
