# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.875        6.852
       1.002        0.000        1.875        6.852
       2.004        0.000        1.875        6.852
       3.007        0.000        1.875        6.852
       4.010        0.000        1.875        6.852
       5.013        0.000        1.875        6.852
       6.016        0.000        1.875        6.852
       7.017        6.000        1.875        6.855
       8.019        6.000        1.875        6.855
       9.020        6.000        1.875        6.855
      10.021        8.000        1.875        6.855
      11.022        6.000        1.875        6.855
      12.023        6.000        1.875        6.855
      13.024        8.000        1.875        6.855
      14.025        6.000        1.875        6.855
      15.026        6.000        1.875        6.855
      16.027        8.000        1.875        6.855
