# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.002        0.000        1.816        6.852
       2.006        0.000        1.816        6.852
       3.009        0.000        1.816        6.852
       4.013        0.000        1.816        6.852
       5.015        4.000        1.816        6.855
       6.016        9.000        1.816        6.855
       7.017        8.000        1.816        6.855
       8.018        8.000        1.816        6.855
       9.019        7.000        1.816        6.855
      10.020        9.000        1.816        6.855
      11.022        6.000        1.816        6.855
      12.022        8.000        1.816        6.855
      13.023        7.000        1.816        6.855
      14.025        8.000        1.816        6.855
