# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.820        6.852
       1.001        0.000        1.820        6.852
       2.003        0.000        1.820        6.852
       3.005        0.000        1.820        6.852
       4.007       20.000        1.820        6.855
       5.008       20.000        1.820        6.855
       6.009       20.000        1.820        6.855
       7.010       20.000        1.820        6.855
       8.012       22.000        1.820        6.855
       9.012       23.000        1.820        6.855
      10.013       21.000        1.820        6.855
      11.015       19.000        1.820        6.855
      12.016       19.000        1.820        6.855
      13.017       22.000        1.820        6.855
