# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.001        0.000        1.816        6.852
       2.003        0.000        1.816        6.852
       3.005        0.000        1.816        6.852
       4.007       20.000        1.816        6.855
       5.008       22.000        1.816        6.855
       6.010       19.000        1.816        6.855
       7.012       22.000        1.816        6.855
       8.013       21.000        1.816        6.855
       9.015       21.000        1.816        6.855
      10.016       21.000        1.816        6.855
      11.018       21.000        1.816        6.855
      12.019       22.000        1.816        6.855
      13.021       22.000        1.816        6.855
