# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.879        6.852
       1.001        0.000        1.879        6.852
       2.002        0.000        1.879        6.852
       3.004       13.000        1.879        6.855
       4.006       22.000        1.879        6.855
       5.007       21.000        1.879        6.855
       6.008       25.000        1.879        6.855
       7.009       26.000        1.879        6.855
       8.011       26.000        1.879        6.855
       9.012       24.000        1.879        6.855
      10.013       23.000        1.879        6.855
      11.014       22.000        1.879        6.855
      12.016       26.000        1.879        6.855
