# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.762        6.852
       1.001        0.000        1.762        6.852
       2.003        0.000        1.762        6.852
       3.005        0.000        1.762        6.852
       4.007       20.000        1.762        6.855
       5.008       31.000        1.762        6.855
       6.010       28.000        1.762        6.855
       7.011       29.000        1.762        6.855
       8.013       29.900        1.762        6.855
       9.015       28.000        1.762        6.855
      10.016       28.000        1.762        6.855
      11.018       29.000        1.762        6.855
      12.019       29.000        1.762        6.855
      13.021       26.000        1.762        6.855
