# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.820        6.852
       1.001        0.000        1.820        6.852
       2.003        0.000        1.820        6.852
       3.004        0.000        1.820        6.852
       4.006       22.000        1.820        6.855
       5.007       24.000        1.820        6.855
       6.008       22.000        1.820        6.855
       7.009       20.000        1.820        6.855
       8.010       22.000        1.820        6.855
       9.011       34.000        1.820        6.855
      10.012       27.000        1.820        6.855
      11.014       22.000        1.820        6.855
      12.015       20.000        1.820        6.855
      13.016       20.000        1.820        6.855
