# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.879        6.852
       1.001        0.000        1.879        6.852
       2.003        0.000        1.879        6.852
       3.004       13.000        1.879        6.855
       4.006       31.900        1.879        6.855
       5.008       32.900        1.879        6.855
       6.009       33.900        1.879        6.855
       7.010       37.000        1.879        6.855
       8.011       34.000        1.879        6.855
       9.012       36.000        1.879        6.855
      10.014       35.900        1.879        6.855
      11.015       27.000        1.879        6.855
      12.016       33.000        1.879        6.855
