# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.758        6.852
       1.001        0.000        1.758        6.852
       2.003        0.000        1.758        6.852
       3.005        0.000        1.758        6.852
       4.007       12.000        1.758        6.855
       5.008       18.000        1.758        6.855
       6.009       21.000        1.758        6.855
       7.011       21.000        1.758        6.855
       8.012       23.000        1.758        6.855
       9.014       20.000        1.758        6.855
      10.016       22.000        1.758        6.855
      11.017       20.000        1.758        6.855
      12.019       19.000        1.758        6.855
      13.021       21.000        1.758        6.855
