# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.762        6.852
       1.001        0.000        1.762        6.852
       2.003        0.000        1.762        6.852
       3.005       21.000        1.762        6.855
       4.007       26.000        1.762        6.855
       5.008       22.000        1.762        6.855
       6.009       22.000        1.762        6.855
       7.010       22.000        1.762        6.855
       8.012       34.000        1.762        6.855
       9.013       33.000        1.762        6.855
      10.014       22.000        1.762        6.855
      11.015       24.000        1.762        6.855
      12.016       19.000        1.762        6.855
