# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
4fbe986;1;2022-04-03 10:36:47 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
4fbe986;1;2022-04-03 10:36:48 UTC;-1;0.37;0.00;0.25;0.00;0.00;99.38
4fbe986;1;2022-04-03 10:36:49 UTC;-1;0.00;0.00;0.13;0.00;0.00;99.87
4fbe986;1;2022-04-03 10:36:50 UTC;-1;0.12;0.00;0.12;0.00;0.00;99.75
4fbe986;1;2022-04-03 10:36:51 UTC;-1;0.50;0.00;0.50;0.00;0.00;99.00
4fbe986;1;2022-04-03 10:36:52 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
4fbe986;1;2022-04-03 10:36:53 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
4fbe986;1;2022-04-03 10:36:54 UTC;-1;0.25;0.00;0.12;0.00;0.00;99.63
4fbe986;1;2022-04-03 10:36:55 UTC;-1;0.13;0.00;0.13;0.00;0.00;99.75
4fbe986;1;2022-04-03 10:36:56 UTC;-1;0.00;0.00;0.25;0.12;0.00;99.63
4fbe986;1;2022-04-03 10:36:57 UTC;-1;0.13;0.00;0.13;0.00;0.00;99.75
4fbe986;1;2022-04-03 10:36:58 UTC;-1;0.00;0.00;0.13;0.00;0.00;99.87
4fbe986;1;2022-04-03 10:36:59 UTC;-1;0.00;0.00;0.13;0.00;0.00;99.87
