# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.002        0.000        1.887        6.852
       2.005        0.000        1.887        6.852
       3.008        0.000        1.887        6.852
       4.011        0.000        1.887        6.852
       5.014        0.000        1.887        6.852
       6.015        0.000        1.887        6.855
       7.016       17.000        1.887        6.855
       8.017       17.000        1.887        6.855
       9.018       18.000        1.887        6.855
      10.019       16.000        1.887        6.855
      11.020       18.000        1.887        6.855
      12.021       16.000        1.887        6.855
      13.023       16.000        1.887        6.855
      14.024       18.000        1.887        6.855
      15.025       14.000        1.887        6.855
