# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.766        6.852
       1.002        0.000        1.766        6.852
       2.005        0.000        1.766        6.852
       3.008        0.000        1.766        6.852
       4.010        0.000        1.766        6.852
       5.011        5.000        1.766        6.855
       6.012       17.000        1.766        6.855
       7.013       18.000        1.766        6.855
       8.015       18.000        1.766        6.855
       9.016       17.000        1.766        6.855
      10.017       17.000        1.766        6.855
      11.018       19.000        1.766        6.855
      12.019       15.000        1.766        6.855
      13.020       15.000        1.766        6.855
      14.022       19.000        1.766        6.855
