# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.844        6.852
       1.002        0.000        1.844        6.852
       2.005        0.000        1.844        6.852
       3.008        0.000        1.844        6.852
       4.012        0.000        1.844        6.852
       5.014        0.000        1.844        6.852
       6.016        0.000        1.844        6.852
       7.017        0.000        1.844        6.855
       8.018       12.000        1.844        6.855
       9.019        3.000        1.844        6.855
      10.020        7.000        1.844        6.855
      11.021        7.000        1.844        6.855
      12.022        9.000        1.844        6.855
      13.023        4.000        1.844        6.855
      14.024        3.000        1.844        6.855
      15.025       13.000        1.844        6.855
      16.027       12.000        1.844        6.855
