# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.832        6.852
       1.002        0.000        1.832        6.852
       2.005        0.000        1.832        6.852
       3.008        1.000        1.832        6.855
       4.010       13.000        1.832        6.855
       5.011       15.000        1.832        6.855
       6.013       14.000        1.832        6.855
       7.014       12.000        1.832        6.855
       8.015       15.000        1.832        6.855
       9.017       14.000        1.832        6.855
      10.018       16.000        1.832        6.855
      11.019       14.000        1.832        6.855
      12.021       16.000        1.832        6.855
