# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.777        6.852
       1.002        0.000        1.777        6.852
       2.005        0.000        1.777        6.852
       3.007        0.000        1.777        6.852
       4.010        0.000        1.777        6.852
       5.013        8.000        1.777        6.855
       6.015       12.000        1.777        6.855
       7.016       11.000        1.777        6.855
       8.018       22.000        1.777        6.855
       9.020       12.000        1.777        6.855
      10.022       11.000        1.777        6.855
      11.022       12.000        1.777        6.855
      12.024       12.000        1.777        6.855
      13.026       12.000        1.777        6.855
      14.028       12.000        1.777        6.855
