# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.766        6.852
       1.001        0.000        1.766        6.852
       2.004        6.000        1.766        6.855
       3.007       16.000        1.766        6.855
       4.010       18.000        1.766        6.855
       5.012       18.000        1.766        6.855
       6.014       21.900        1.766        6.855
       7.016       24.000        1.766        6.855
       8.018       21.000        1.766        6.855
       9.020       14.000        1.766        6.855
      10.022       15.000        1.766        6.855
      11.024       14.000        1.766        6.855
