# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.844        6.852
       1.001        0.000        1.844        6.852
       2.005        0.000        1.844        6.852
       3.008        0.000        1.844        6.852
       4.011        0.000        1.844        6.852
       5.013        1.000        1.844        6.855
       6.014       15.000        1.844        6.855
       7.015       19.000        1.844        6.855
       8.016       18.000        1.844        6.855
       9.017       17.000        1.844        6.855
      10.018       16.000        1.844        6.855
      11.019       17.000        1.844        6.855
      12.020       17.000        1.844        6.855
      13.021       17.000        1.844        6.855
      14.023       16.000        1.844        6.855
