# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.773        6.852
       1.002        0.000        1.773        6.852
       2.005        0.000        1.773        6.852
       3.009        0.000        1.773        6.852
       4.012        4.000        1.773        6.855
       5.014       11.000        1.773        6.855
       6.016       12.000        1.773        6.855
       7.018       13.000        1.773        6.855
       8.020        8.000        1.773        6.855
       9.022       11.000        1.773        6.855
      10.023       10.000        1.773        6.855
      11.025       10.000        1.773        6.855
      12.027       11.000        1.773        6.855
      13.029       10.000        1.773        6.855
