# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.906        6.852
       1.002        0.000        1.906        6.852
       2.005        0.000        1.906        6.852
       3.009        0.000        1.906        6.852
       4.012        0.000        1.906        6.852
       5.013        0.000        1.906        6.852
       6.014        0.000        1.906        6.852
       7.015       12.000        1.906        6.855
       8.016       15.000        1.906        6.855
       9.017       14.000        1.906        6.855
      10.018       16.000        1.906        6.855
      11.019       14.000        1.906        6.855
      12.020       15.000        1.906        6.855
      13.021       14.000        1.906        6.855
      14.022       17.000        1.906        6.855
      15.023       15.000        1.906        6.855
      16.024       11.000        1.906        6.855
