# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.002        0.000        1.883        6.852
       2.005        0.000        1.883        6.852
       3.008        0.000        1.883        6.852
       4.011        5.000        1.883        6.855
       5.012       13.000        1.883        6.855
       6.013       11.000        1.883        6.855
       7.014       15.000        1.883        6.855
       8.016       15.000        1.883        6.855
       9.018       14.000        1.883        6.855
      10.019       15.000        1.883        6.855
      11.020       12.000        1.883        6.855
      12.022       16.000        1.883        6.855
      13.022       14.000        1.883        6.855
