# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.001        0.000        1.883        6.852
       2.004        0.000        1.883        6.852
       3.008        0.000        1.883        6.852
       4.011        0.000        1.883        6.852
       5.013        0.000        1.883        6.852
       6.016       13.000        1.883        6.855
       7.018       14.000        1.883        6.855
       8.020       12.000        1.883        6.855
       9.021       10.000        1.883        6.855
      10.022        9.000        1.883        6.855
      11.023        4.000        1.883        6.855
      12.024       10.000        1.883        6.855
      13.025       10.000        1.883        6.855
      14.026        9.000        1.883        6.855
      15.027       11.000        1.883        6.855
