# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.820        6.852
       1.002        0.000        1.820        6.852
       2.005        0.000        1.820        6.852
       3.008        0.000        1.820        6.852
       4.010        5.000        1.820        6.855
       5.012       13.000        1.820        6.855
       6.013       14.000        1.820        6.855
       7.014       16.000        1.820        6.855
       8.015       16.000        1.820        6.855
       9.016       16.000        1.820        6.855
      10.017       16.000        1.820        6.855
      11.018       16.000        1.820        6.855
      12.019       16.000        1.820        6.855
      13.020       15.000        1.820        6.855
