# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.002        0.000        1.887        6.852
       2.005        0.000        1.887        6.852
       3.008        0.000        1.887        6.852
       4.011        0.000        1.887        6.852
       5.013        0.000        1.887        6.852
       6.015        0.000        1.887        6.852
       7.015        0.000        1.887        6.852
       8.016       14.000        1.887        6.855
       9.017       15.000        1.887        6.855
      10.018       14.000        1.887        6.855
      11.019       15.000        1.887        6.855
      12.020       12.000        1.887        6.855
      13.021       14.000        1.887        6.855
      14.022       15.000        1.887        6.855
      15.023       15.000        1.887        6.855
      16.024       14.000        1.887        6.855
