# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.766        6.852
       1.002        0.000        1.766        6.852
       2.005        0.000        1.766        6.852
       3.008        0.000        1.766        6.852
       4.011        0.000        1.766        6.852
       5.012        4.000        1.766        6.855
       6.014       14.000        1.766        6.855
       7.016       13.000        1.766        6.855
       8.017       13.000        1.766        6.855
       9.018       11.000        1.766        6.855
      10.020       13.000        1.766        6.855
      11.022       12.000        1.766        6.855
      12.024       13.000        1.766        6.855
      13.026       12.000        1.766        6.855
      14.028        6.000        1.766        6.855
