# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.836        6.852
       1.002        0.000        1.836        6.852
       2.004        0.000        1.836        6.852
       3.007        0.000        1.836        6.852
       4.010        0.000        1.836        6.852
       5.013        6.000        1.836        6.855
       6.015       12.000        1.836        6.855
       7.016       12.000        1.836        6.855
       8.018       13.000        1.836        6.855
       9.019       12.000        1.836        6.855
      10.021       13.000        1.836        6.855
      11.022       13.000        1.836        6.855
      12.024       12.000        1.836        6.855
      13.025       13.000        1.836        6.855
      14.026       13.000        1.836        6.855
