# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.844        6.852
       1.002        0.000        1.844        6.852
       2.005        0.000        1.844        6.852
       3.009        0.000        1.844        6.852
       4.011       12.000        1.844        6.855
       5.012       13.000        1.844        6.855
       6.013       14.000        1.844        6.855
       7.014       15.000        1.844        6.855
       8.015       17.000        1.844        6.855
       9.016       10.000        1.844        6.855
      10.017       14.000        1.844        6.855
      11.019       16.000        1.844        6.855
      12.020       18.000        1.844        6.855
