# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.836        6.852
       1.002        0.000        1.836        6.852
       2.005        0.000        1.836        6.852
       3.008        0.000        1.836        6.855
       4.010       13.000        1.836        6.855
       5.011       12.000        1.836        6.855
       6.012       14.000        1.836        6.855
       7.014       16.000        1.836        6.855
       8.015       17.000        1.836        6.855
       9.017       15.000        1.836        6.855
      10.018       18.000        1.836        6.855
      11.020       17.000        1.836        6.855
      12.021       17.000        1.836        6.855
