# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.781        6.852
       1.002        0.000        1.781        6.852
       2.004        4.000        1.781        6.855
       3.005       32.000        1.781        6.855
       4.007       14.000        1.781        6.855
       5.010       32.900        1.781        6.855
       6.011       21.000        1.781        6.855
       7.014       17.900        1.781        6.855
       8.016       13.000        1.781        6.855
       9.017       16.000        1.781        6.855
      10.019       25.000        1.781        6.855
      11.020       14.000        1.781        6.855
