# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.002        0.000        1.887        6.852
       2.005        0.000        1.887        6.852
       3.008        0.000        1.887        6.852
       4.011        0.000        1.887        6.852
       5.013        0.000        1.887        6.852
       6.015        0.000        1.887        6.852
       7.016        4.000        1.887        6.855
       8.019       16.000        1.887        6.855
       9.020       17.000        1.887        6.855
      10.022       18.000        1.887        6.855
      11.023       14.000        1.887        6.855
      12.024       17.000        1.887        6.855
      13.026       15.000        1.887        6.855
      14.027       17.000        1.887        6.855
      15.028       18.000        1.887        6.855
      16.029       13.000        1.887        6.855
