# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.001        0.000        1.887        6.852
       2.004        0.000        1.887        6.852
       3.007        0.000        1.887        6.852
       4.009        0.000        1.887        6.852
       5.010        4.000        1.887        6.855
       6.011       15.000        1.887        6.855
       7.012       15.000        1.887        6.855
       8.013       14.000        1.887        6.855
       9.014       13.000        1.887        6.855
      10.015       15.000        1.887        6.855
      11.016       14.000        1.887        6.855
      12.017        9.000        1.887        6.855
      13.017       17.000        1.887        6.855
      14.019       13.000        1.887        6.855
