# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.002        0.000        1.887        6.852
       2.005       12.000        1.887        6.855
       3.007       18.900        1.887        6.855
       4.010       23.900        1.887        6.855
       5.013       10.000        1.887        6.855
       6.015       11.000        1.887        6.855
       7.017       13.000        1.887        6.855
       8.019       22.900        1.887        6.855
       9.022       16.000        1.887        6.855
      10.024       18.000        1.887        6.855
      11.026       15.000        1.887        6.855
