# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.906        6.852
       1.002        0.000        1.906        6.852
       2.005        0.000        1.906        6.852
       3.006        0.000        1.906        6.852
       4.008        6.000        1.906        6.855
       5.010       14.000        1.906        6.855
       6.011       15.000        1.906        6.855
       7.012       17.000        1.906        6.855
       8.013       18.000        1.906        6.855
       9.014       16.000        1.906        6.855
      10.015       17.000        1.906        6.855
      11.016       18.000        1.906        6.855
      12.018       17.000        1.906        6.855
      13.019       18.000        1.906        6.855
