# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.844        6.852
       1.001        0.000        1.844        6.852
       2.003        0.000        1.844        6.852
       3.006        0.000        1.844        6.852
       4.010        0.000        1.844        6.852
       5.012        0.000        1.844        6.855
       6.014       15.000        1.844        6.855
       7.015       18.000        1.844        6.855
       8.017       17.000        1.844        6.855
       9.018       19.000        1.844        6.855
      10.019       18.000        1.844        6.855
      11.020       17.000        1.844        6.855
      12.021       17.000        1.844        6.855
      13.022       18.000        1.844        6.855
      14.023       16.000        1.844        6.855
