# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.766        6.852
       1.002        0.000        1.766        6.852
       2.005        0.000        1.766        6.852
       3.008        0.000        1.766        6.852
       4.011        0.000        1.766        6.852
       5.014        0.000        1.766        6.855
       6.015       13.000        1.766        6.855
       7.016       15.000        1.766        6.855
       8.019       16.000        1.766        6.855
       9.021       16.000        1.766        6.855
      10.023       15.000        1.766        6.855
      11.025       14.000        1.766        6.855
      12.026       15.000        1.766        6.855
      13.027       15.000        1.766        6.855
      14.028       16.000        1.766        6.855
