# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.002        0.000        1.816        6.852
       2.004        0.000        1.816        6.852
       3.007        0.000        1.816        6.852
       4.010        0.000        1.816        6.852
       5.013        0.000        1.816        6.852
       6.014        9.000        1.816        6.855
       7.016        8.000        1.816        6.855
       8.017        9.000        1.816        6.855
       9.019        6.000        1.816        6.855
      10.020        8.000        1.816        6.855
      11.021        9.000        1.816        6.855
      12.022        8.000        1.816        6.855
      13.024        9.000        1.816        6.855
      14.025       10.000        1.816        6.855
      15.026       11.000        1.816        6.855
