# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.906        6.852
       1.002        0.000        1.906        6.852
       2.005        0.000        1.906        6.852
       3.008        0.000        1.906        6.852
       4.011        1.000        1.906        6.855
       5.013        7.000        1.906        6.855
       6.014        5.000        1.906        6.855
       7.015        6.000        1.906        6.855
       8.016        8.000        1.906        6.855
       9.018       12.000        1.906        6.855
      10.019       12.000        1.906        6.855
      11.020       11.000        1.906        6.855
      12.022       12.000        1.906        6.855
      13.024       13.000        1.906        6.855
