# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.002        0.000        1.887        6.852
       2.004        0.000        1.887        6.852
       3.006        0.000        1.887        6.852
       4.009        5.000        1.887        6.855
       5.010       13.000        1.887        6.855
       6.012       16.000        1.887        6.855
       7.012       16.000        1.887        6.855
       8.013       17.000        1.887        6.855
       9.014       16.000        1.887        6.855
      10.015       19.000        1.887        6.855
      11.016       16.000        1.887        6.855
      12.017       19.000        1.887        6.855
      13.019       17.000        1.887        6.855
