# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.902        6.852
       1.002        0.000        1.902        6.852
       2.003        2.000        1.902        6.855
       3.005       14.000        1.902        6.855
       4.007       19.000        1.902        6.855
       5.008       21.000        1.902        6.855
       6.011       13.000        1.902        6.855
       7.014       13.000        1.902        6.855
       8.016       16.000        1.902        6.855
       9.018       24.000        1.902        6.855
      10.019       23.000        1.902        6.855
      11.020       33.000        1.902        6.855
