# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.002        0.000        1.887        6.852
       2.005        0.000        1.887        6.852
       3.008        0.000        1.887        6.852
       4.010        0.000        1.887        6.852
       5.012        8.000        1.887        6.855
       6.014       14.000        1.887        6.855
       7.016       14.000        1.887        6.855
       8.017       14.000        1.887        6.855
       9.019       15.000        1.887        6.855
      10.020       15.000        1.887        6.855
      11.021       14.000        1.887        6.855
      12.023       15.000        1.887        6.855
      13.024       13.000        1.887        6.855
      14.025       14.000        1.887        6.855
